"BehaviorSpace results (NetLogo 7.0.4),""Table version 2.0"""
Virus.nlogox
experimento_evolutivo
05/26/2026 18:57:23:470 -0500
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"58,""60"",""248"",""70"""
"60,""60"",""62"",""47"""
"57,""60"",""250"",""38"""
"59,""60"",""238"",""71"""
"56,""60"",""435"",""91"""
"60,""60"",""63"",""48"""
"59,""60"",""239"",""77"""
"58,""60"",""249"",""72"""
"57,""60"",""251"",""37"""
"56,""60"",""436"",""92"""
"60,""60"",""64"",""47"""
"56,""60"",""437"",""92"""
"58,""60"",""250"",""72"""
"60,""60"",""65"",""47"""
"57,""60"",""252"",""39"""
"59,""60"",""240"",""77"""
"60,""60"",""66"",""48"""
"59,""60"",""241"",""73"""
"56,""60"",""438"",""92"""
"58,""60"",""251"",""71"""
"57,""60"",""253"",""37"""
"60,""60"",""67"",""46"""
"56,""60"",""439"",""92"""
"59,""60"",""242"",""73"""
"58,""60"",""252"",""77"""
"60,""60"",""68"",""48"""
"57,""60"",""254"",""36"""
"60,""60"",""69"",""48"""
"56,""60"",""440"",""87"""
"59,""60"",""243"",""76"""
"58,""60"",""253"",""78"""
"57,""60"",""255"",""37"""
"60,""60"",""70"",""50"""
"56,""60"",""441"",""86"""
"59,""60"",""244"",""79"""
"58,""60"",""254"",""82"""
"57,""60"",""256"",""37"""
"60,""60"",""71"",""49"""
"56,""60"",""442"",""85"""
"59,""60"",""245"",""83"""
"60,""60"",""72"",""49"""
"57,""60"",""257"",""37"""
"58,""60"",""255"",""82"""
"60,""60"",""73"",""49"""
"56,""60"",""443"",""80"""
"59,""60"",""246"",""89"""
"58,""60"",""256"",""82"""
"57,""60"",""258"",""37"""
"60,""60"",""74"",""50"""
"56,""60"",""444"",""79"""
"60,""60"",""75"",""50"""
"59,""60"",""247"",""89"""
"58,""60"",""257"",""83"""
"57,""60"",""259"",""38"""
"60,""60"",""76"",""54"""
"56,""60"",""445"",""77"""
"57,""60"",""260"",""42"""
"59,""60"",""248"",""90"""
"60,""60"",""77"",""55"""
"58,""60"",""258"",""81"""
"38,""40"",""63"",""8"""
"60,""60"",""78"",""51"""
"59,""60"",""249"",""90"""
"58,""60"",""259"",""83"""
"57,""60"",""261"",""46"""
"56,""60"",""446"",""76"""
"60,""60"",""79"",""52"""
"59,""60"",""250"",""92"""
"58,""60"",""260"",""86"""
"57,""60"",""262"",""52"""
"56,""60"",""447"",""76"""
"60,""60"",""80"",""50"""
"56,""60"",""448"",""73"""
"59,""60"",""251"",""90"""
"57,""60"",""263"",""51"""
"58,""60"",""261"",""87"""
"60,""60"",""81"",""49"""
"60,""60"",""82"",""46"""
"56,""60"",""449"",""70"""
"57,""60"",""264"",""53"""
"59,""60"",""252"",""91"""
"58,""60"",""262"",""81"""
"60,""60"",""83"",""47"""
"56,""60"",""450"",""71"""
"58,""60"",""263"",""79"""
"59,""60"",""253"",""90"""
"57,""60"",""265"",""53"""
"60,""60"",""84"",""45"""
"60,""60"",""85"",""44"""
"57,""60"",""266"",""53"""
"56,""60"",""451"",""71"""
"59,""60"",""254"",""90"""
"58,""60"",""264"",""79"""
"60,""60"",""86"",""44"""
"57,""60"",""267"",""50"""
"56,""60"",""452"",""71"""
"59,""60"",""255"",""91"""
"58,""60"",""265"",""80"""
"60,""60"",""87"",""48"""
"56,""60"",""453"",""69"""
"57,""60"",""268"",""52"""
"60,""60"",""88"",""47"""
"59,""60"",""256"",""90"""
"58,""60"",""266"",""77"""
"60,""60"",""89"",""49"""
"56,""60"",""454"",""73"""
"57,""60"",""269"",""52"""
"59,""60"",""257"",""89"""
"58,""60"",""267"",""75"""
"60,""60"",""90"",""50"""
"56,""60"",""455"",""67"""
"57,""60"",""270"",""49"""
"58,""60"",""268"",""76"""
"59,""60"",""258"",""92"""
"60,""60"",""91"",""53"""
"57,""60"",""271"",""50"""
"56,""60"",""456"",""61"""
"58,""60"",""269"",""73"""
"60,""60"",""92"",""52"""
"59,""60"",""259"",""96"""
"57,""60"",""272"",""52"""
"60,""60"",""93"",""52"""
"56,""60"",""457"",""61"""
"58,""60"",""270"",""76"""
"59,""60"",""260"",""95"""
"60,""60"",""94"",""53"""
"57,""60"",""273"",""51"""
"56,""60"",""458"",""62"""
"58,""60"",""271"",""76"""
"59,""60"",""261"",""97"""
"60,""60"",""95"",""52"""
"57,""60"",""274"",""50"""
"56,""60"",""459"",""61"""
"58,""60"",""272"",""80"""
"60,""60"",""96"",""52"""
"59,""60"",""262"",""102"""
"57,""60"",""275"",""53"""
"56,""60"",""460"",""56"""
"58,""60"",""273"",""77"""
"60,""60"",""97"",""49"""
"59,""60"",""263"",""102"""
"60,""60"",""98"",""51"""
"56,""60"",""461"",""58"""
"57,""60"",""276"",""55"""
"58,""60"",""274"",""73"""
"60,""60"",""99"",""53"""
"56,""60"",""462"",""57"""
"57,""60"",""277"",""56"""
"59,""60"",""264"",""100"""
"58,""60"",""275"",""70"""
"60,""60"",""100"",""50"""
"56,""60"",""463"",""58"""
"57,""60"",""278"",""57"""
"59,""60"",""265"",""103"""
"60,""60"",""101"",""53"""
"58,""60"",""276"",""66"""
"56,""60"",""464"",""60"""
"60,""60"",""102"",""56"""
"57,""60"",""279"",""56"""
"59,""60"",""266"",""97"""
"58,""60"",""277"",""63"""
"60,""60"",""103"",""55"""
"56,""60"",""465"",""60"""
"57,""60"",""280"",""59"""
"59,""60"",""267"",""91"""
"60,""60"",""104"",""58"""
"58,""60"",""278"",""67"""
"56,""60"",""466"",""59"""
"60,""60"",""105"",""59"""
"59,""60"",""268"",""85"""
"57,""60"",""281"",""58"""
"58,""60"",""279"",""66"""
"60,""60"",""106"",""63"""
"59,""60"",""269"",""88"""
"56,""60"",""467"",""60"""
"57,""60"",""282"",""54"""
"58,""60"",""280"",""65"""
"60,""60"",""107"",""61"""
"59,""60"",""270"",""89"""
"56,""60"",""468"",""61"""
"57,""60"",""283"",""51"""
"58,""60"",""281"",""63"""
"60,""60"",""108"",""61"""
"59,""60"",""271"",""83"""
"56,""60"",""469"",""60"""
"57,""60"",""284"",""54"""
"58,""60"",""282"",""63"""
"60,""60"",""109"",""59"""
"38,""40"",""64"",""8"""
"59,""60"",""272"",""82"""
"56,""60"",""470"",""58"""
"60,""60"",""110"",""61"""
"57,""60"",""285"",""58"""
"58,""60"",""283"",""63"""
"56,""60"",""471"",""59"""
"59,""60"",""273"",""82"""
"60,""60"",""111"",""55"""
"58,""60"",""284"",""62"""
"57,""60"",""286"",""59"""
"60,""60"",""112"",""52"""
"56,""60"",""472"",""57"""
"59,""60"",""274"",""82"""
"58,""60"",""285"",""60"""
"57,""60"",""287"",""64"""
"60,""60"",""113"",""49"""
"56,""60"",""473"",""59"""
"59,""60"",""275"",""79"""
"60,""60"",""114"",""50"""
"58,""60"",""286"",""58"""
"57,""60"",""288"",""67"""
"56,""60"",""474"",""57"""
"59,""60"",""276"",""78"""
"60,""60"",""115"",""48"""
"58,""60"",""287"",""58"""
"57,""60"",""289"",""73"""
"56,""60"",""475"",""53"""
"59,""60"",""277"",""76"""
"60,""60"",""116"",""47"""
"58,""60"",""288"",""56"""
"56,""60"",""476"",""56"""
"57,""60"",""290"",""77"""
"60,""60"",""117"",""52"""
"59,""60"",""278"",""76"""
"58,""60"",""289"",""58"""
"56,""60"",""477"",""55"""
"57,""60"",""291"",""81"""
"60,""60"",""118"",""49"""
"58,""60"",""290"",""59"""
"56,""60"",""478"",""50"""
"59,""60"",""279"",""69"""
"60,""60"",""119"",""48"""
"57,""60"",""292"",""78"""
"56,""60"",""479"",""50"""
"60,""60"",""120"",""48"""
"58,""60"",""291"",""55"""
"59,""60"",""280"",""64"""
"57,""60"",""293"",""86"""
"60,""60"",""121"",""47"""
"56,""60"",""480"",""50"""
"59,""60"",""281"",""61"""
"58,""60"",""292"",""48"""
"57,""60"",""294"",""91"""
"60,""60"",""122"",""43"""
"56,""60"",""481"",""51"""
"58,""60"",""293"",""48"""
"59,""60"",""282"",""57"""
"57,""60"",""295"",""95"""
"60,""60"",""123"",""42"""
"56,""60"",""482"",""46"""
"59,""60"",""283"",""51"""
"58,""60"",""294"",""45"""
"57,""60"",""296"",""99"""
"60,""60"",""124"",""43"""
"56,""60"",""483"",""45"""
"59,""60"",""284"",""50"""
"58,""60"",""295"",""45"""
"60,""60"",""125"",""43"""
"57,""60"",""297"",""100"""
"56,""60"",""484"",""47"""
"59,""60"",""285"",""44"""
"58,""60"",""296"",""52"""
"60,""60"",""126"",""41"""
"57,""60"",""298"",""99"""
"56,""60"",""485"",""45"""
"60,""60"",""127"",""41"""
"58,""60"",""297"",""52"""
"59,""60"",""286"",""41"""
"57,""60"",""299"",""103"""
"56,""60"",""486"",""48"""
"60,""60"",""128"",""37"""
"58,""60"",""298"",""48"""
"59,""60"",""287"",""40"""
"57,""60"",""300"",""108"""
"60,""60"",""129"",""39"""
"56,""60"",""487"",""52"""
"58,""60"",""299"",""46"""
"59,""60"",""288"",""42"""
"57,""60"",""301"",""107"""
"60,""60"",""130"",""44"""
"56,""60"",""488"",""51"""
"58,""60"",""300"",""46"""
"59,""60"",""289"",""41"""
"60,""60"",""131"",""45"""
"57,""60"",""302"",""110"""
"56,""60"",""489"",""50"""
"58,""60"",""301"",""48"""
"59,""60"",""290"",""35"""
"60,""60"",""132"",""46"""
"57,""60"",""303"",""116"""
"56,""60"",""490"",""51"""
"58,""60"",""302"",""45"""
"59,""60"",""291"",""36"""
"60,""60"",""133"",""45"""
"56,""60"",""491"",""52"""
"57,""60"",""304"",""122"""
"58,""60"",""303"",""44"""
"60,""60"",""134"",""45"""
"59,""60"",""292"",""38"""
"56,""60"",""492"",""54"""
"57,""60"",""305"",""120"""
"58,""60"",""304"",""42"""
"60,""60"",""135"",""44"""
"59,""60"",""293"",""35"""
"56,""60"",""493"",""53"""
"58,""60"",""305"",""41"""
"57,""60"",""306"",""121"""
"60,""60"",""136"",""45"""
"56,""60"",""494"",""55"""
"59,""60"",""294"",""34"""
"58,""60"",""306"",""44"""
"57,""60"",""307"",""125"""
"60,""60"",""137"",""46"""
"56,""60"",""495"",""58"""
"58,""60"",""307"",""45"""
"59,""60"",""295"",""33"""
"57,""60"",""308"",""128"""
"60,""60"",""138"",""49"""
"56,""60"",""496"",""58"""
"58,""60"",""308"",""44"""
"59,""60"",""296"",""33"""
"57,""60"",""309"",""123"""
"60,""60"",""139"",""53"""
"56,""60"",""497"",""57"""
"58,""60"",""309"",""41"""
"59,""60"",""297"",""35"""
"60,""60"",""140"",""55"""
"57,""60"",""310"",""117"""
"56,""60"",""498"",""61"""
"58,""60"",""310"",""39"""
"60,""60"",""141"",""58"""
"59,""60"",""298"",""30"""
"57,""60"",""311"",""117"""
"56,""60"",""499"",""64"""
"58,""60"",""311"",""39"""
"60,""60"",""142"",""60"""
"59,""60"",""299"",""34"""
"56,""60"",""500"",""65"""
"57,""60"",""312"",""119"""
"60,""60"",""143"",""61"""
"58,""60"",""312"",""40"""
"59,""60"",""300"",""34"""
"57,""60"",""313"",""113"""
"57,""60"",""314"",""108"""
"60,""60"",""144"",""64"""
"58,""60"",""313"",""43"""
"59,""60"",""301"",""36"""
"60,""60"",""145"",""63"""
"58,""60"",""314"",""42"""
"59,""60"",""302"",""34"""
"57,""60"",""315"",""106"""
"38,""40"",""65"",""8"""
"60,""60"",""146"",""69"""
"58,""60"",""315"",""45"""
"59,""60"",""303"",""35"""
"57,""60"",""316"",""102"""
"60,""60"",""147"",""67"""
"58,""60"",""316"",""42"""
"59,""60"",""304"",""40"""
"57,""60"",""317"",""98"""
"60,""60"",""148"",""70"""
"58,""60"",""317"",""40"""
"59,""60"",""305"",""41"""
"57,""60"",""318"",""96"""
"60,""60"",""149"",""71"""
"59,""60"",""306"",""43"""
"58,""60"",""318"",""40"""
"59,""60"",""307"",""44"""
"57,""60"",""319"",""92"""
"60,""60"",""150"",""68"""
"58,""60"",""319"",""41"""
"57,""60"",""320"",""93"""
"59,""60"",""308"",""44"""
"58,""60"",""320"",""45"""
"60,""60"",""151"",""65"""
"59,""60"",""309"",""43"""
"57,""60"",""321"",""87"""
"60,""60"",""152"",""68"""
"58,""60"",""321"",""41"""
"57,""60"",""322"",""82"""
"58,""60"",""322"",""43"""
"60,""60"",""153"",""71"""
"59,""60"",""310"",""43"""
"60,""60"",""154"",""72"""
"57,""60"",""323"",""79"""
"58,""60"",""323"",""43"""
"59,""60"",""311"",""45"""
"58,""60"",""324"",""43"""
"57,""60"",""324"",""71"""
"59,""60"",""312"",""43"""
"60,""60"",""155"",""75"""
"58,""60"",""325"",""46"""
"59,""60"",""313"",""42"""
"60,""60"",""156"",""77"""
"57,""60"",""325"",""67"""
"58,""60"",""326"",""49"""
"57,""60"",""326"",""67"""
"59,""60"",""314"",""39"""
"60,""60"",""157"",""76"""
"58,""60"",""327"",""49"""
"59,""60"",""315"",""42"""
"57,""60"",""327"",""65"""
"60,""60"",""158"",""72"""
"59,""60"",""316"",""43"""
"58,""60"",""328"",""50"""
"57,""60"",""328"",""62"""
"60,""60"",""159"",""69"""
"57,""60"",""329"",""56"""
"58,""60"",""329"",""52"""
"59,""60"",""317"",""40"""
"60,""60"",""160"",""72"""
"58,""60"",""330"",""52"""
"57,""60"",""330"",""54"""
"59,""60"",""318"",""44"""
"60,""60"",""161"",""70"""
"59,""60"",""319"",""41"""
"57,""60"",""331"",""54"""
"58,""60"",""331"",""50"""
"60,""60"",""162"",""70"""
"58,""60"",""332"",""52"""
"59,""60"",""320"",""39"""
"57,""60"",""332"",""51"""
"60,""60"",""163"",""68"""
"57,""60"",""333"",""52"""
"59,""60"",""321"",""38"""
"58,""60"",""333"",""56"""
"60,""60"",""164"",""64"""
"57,""60"",""334"",""51"""
"59,""60"",""322"",""39"""
"58,""60"",""334"",""56"""
"60,""60"",""165"",""65"""
"59,""60"",""323"",""37"""
"57,""60"",""335"",""50"""
"60,""60"",""166"",""64"""
"58,""60"",""335"",""57"""
"57,""60"",""336"",""49"""
"59,""60"",""324"",""33"""
"58,""60"",""336"",""57"""
"60,""60"",""167"",""64"""
"57,""60"",""337"",""47"""
"58,""60"",""337"",""57"""
"59,""60"",""325"",""35"""
"60,""60"",""168"",""66"""
"58,""60"",""338"",""61"""
"57,""60"",""338"",""50"""
"59,""60"",""326"",""37"""
"60,""60"",""169"",""61"""
"58,""60"",""339"",""62"""
"57,""60"",""339"",""52"""
"59,""60"",""327"",""37"""
"60,""60"",""170"",""68"""
"58,""60"",""340"",""60"""
"57,""60"",""340"",""49"""
"59,""60"",""328"",""38"""
"60,""60"",""171"",""68"""
"58,""60"",""341"",""61"""
"59,""60"",""329"",""42"""
"57,""60"",""341"",""50"""
"60,""60"",""172"",""68"""
"58,""60"",""342"",""64"""
"60,""60"",""173"",""64"""
"57,""60"",""342"",""50"""
"59,""60"",""330"",""47"""
"58,""60"",""343"",""65"""
"60,""60"",""174"",""65"""
"59,""60"",""331"",""47"""
"57,""60"",""343"",""59"""
"58,""60"",""344"",""70"""
"59,""60"",""332"",""48"""
"60,""60"",""175"",""61"""
"57,""60"",""344"",""60"""
"59,""60"",""333"",""49"""
"58,""60"",""345"",""71"""
"60,""60"",""176"",""63"""
"57,""60"",""345"",""59"""
"59,""60"",""334"",""60"""
"58,""60"",""346"",""69"""
"57,""60"",""346"",""59"""
"60,""60"",""177"",""66"""
"59,""60"",""335"",""62"""
"57,""60"",""347"",""56"""
"58,""60"",""347"",""66"""
"60,""60"",""178"",""65"""
"58,""60"",""348"",""69"""
"59,""60"",""336"",""63"""
"57,""60"",""348"",""53"""
"60,""60"",""179"",""67"""
"58,""60"",""349"",""70"""
"57,""60"",""349"",""51"""
"59,""60"",""337"",""67"""
"60,""60"",""180"",""68"""
"59,""60"",""338"",""71"""
"58,""60"",""350"",""67"""
"57,""60"",""350"",""50"""
"60,""60"",""181"",""63"""
"60,""60"",""182"",""62"""
"59,""60"",""339"",""77"""
"57,""60"",""351"",""52"""
"58,""60"",""351"",""69"""
"58,""60"",""352"",""76"""
"59,""60"",""340"",""80"""
"57,""60"",""352"",""49"""
"60,""60"",""183"",""65"""
"58,""60"",""353"",""73"""
"59,""60"",""341"",""81"""
"60,""60"",""184"",""65"""
"57,""60"",""353"",""50"""
"58,""60"",""354"",""70"""
"59,""60"",""342"",""86"""
"60,""60"",""185"",""63"""
"57,""60"",""354"",""49"""
"58,""60"",""355"",""73"""
"57,""60"",""355"",""48"""
"59,""60"",""343"",""88"""
"60,""60"",""186"",""65"""
"57,""60"",""356"",""50"""
"58,""60"",""356"",""71"""
"60,""60"",""187"",""65"""
"59,""60"",""344"",""88"""
"59,""60"",""345"",""96"""
"57,""60"",""357"",""50"""
"58,""60"",""357"",""69"""
"60,""60"",""188"",""62"""
"58,""60"",""358"",""69"""
"57,""60"",""358"",""48"""
"59,""60"",""346"",""99"""
"38,""40"",""66"",""8"""
"59,""60"",""347"",""101"""
"58,""60"",""359"",""68"""
"57,""60"",""359"",""44"""
"60,""60"",""189"",""64"""
"58,""60"",""360"",""70"""
"57,""60"",""360"",""42"""
"59,""60"",""348"",""105"""
"60,""60"",""190"",""63"""
"58,""60"",""361"",""71"""
"59,""60"",""349"",""105"""
"57,""60"",""361"",""41"""
"60,""60"",""191"",""61"""
"58,""60"",""362"",""71"""
"57,""60"",""362"",""43"""
"59,""60"",""350"",""107"""
"60,""60"",""192"",""63"""
"58,""60"",""363"",""67"""
"57,""60"",""363"",""39"""
"59,""60"",""351"",""108"""
"60,""60"",""193"",""62"""
"58,""60"",""364"",""67"""
"57,""60"",""364"",""34"""
"59,""60"",""352"",""114"""
"60,""60"",""194"",""66"""
"58,""60"",""365"",""63"""
"57,""60"",""365"",""34"""
"60,""60"",""195"",""65"""
"59,""60"",""353"",""116"""
"58,""60"",""366"",""60"""
"57,""60"",""366"",""38"""
"59,""60"",""354"",""113"""
"60,""60"",""196"",""64"""
"58,""60"",""367"",""60"""
"57,""60"",""367"",""39"""
"60,""60"",""197"",""57"""
"59,""60"",""355"",""110"""
"57,""60"",""368"",""38"""
"58,""60"",""368"",""58"""
"59,""60"",""356"",""111"""
"60,""60"",""198"",""55"""
"57,""60"",""369"",""41"""
"59,""60"",""357"",""112"""
"58,""60"",""369"",""56"""
"60,""60"",""199"",""55"""
"57,""60"",""370"",""47"""
"59,""60"",""358"",""104"""
"58,""60"",""370"",""54"""
"60,""60"",""200"",""52"""
"57,""60"",""371"",""51"""
"58,""60"",""371"",""56"""
"59,""60"",""359"",""101"""
"60,""60"",""201"",""52"""
"57,""60"",""372"",""51"""
"60,""60"",""202"",""58"""
"58,""60"",""372"",""49"""
"59,""60"",""360"",""100"""
"59,""60"",""361"",""99"""
"58,""60"",""373"",""47"""
"57,""60"",""373"",""51"""
"60,""60"",""203"",""55"""
"57,""60"",""374"",""48"""
"59,""60"",""362"",""96"""
"58,""60"",""374"",""46"""
"60,""60"",""204"",""57"""
"58,""60"",""375"",""44"""
"57,""60"",""375"",""51"""
"59,""60"",""363"",""97"""
"60,""60"",""205"",""56"""
"57,""60"",""376"",""55"""
"58,""60"",""376"",""44"""
"59,""60"",""364"",""99"""
"60,""60"",""206"",""52"""
"57,""60"",""377"",""54"""
"58,""60"",""377"",""44"""
"59,""60"",""365"",""101"""
"60,""60"",""207"",""52"""
"57,""60"",""378"",""56"""
"58,""60"",""378"",""48"""
"59,""60"",""366"",""90"""
"60,""60"",""208"",""56"""
"57,""60"",""379"",""57"""
"58,""60"",""379"",""52"""
"59,""60"",""367"",""87"""
"60,""60"",""209"",""58"""
"57,""60"",""380"",""59"""
"60,""60"",""210"",""58"""
"59,""60"",""368"",""85"""
"58,""60"",""380"",""51"""
"58,""60"",""381"",""48"""
"57,""60"",""381"",""62"""
"59,""60"",""369"",""84"""
"60,""60"",""211"",""54"""
"58,""60"",""382"",""46"""
"57,""60"",""382"",""63"""
"59,""60"",""370"",""80"""
"60,""60"",""212"",""55"""
"58,""60"",""383"",""46"""
"57,""60"",""383"",""65"""
"60,""60"",""213"",""53"""
"59,""60"",""371"",""75"""
"58,""60"",""384"",""49"""
"57,""60"",""384"",""63"""
"60,""60"",""214"",""50"""
"58,""60"",""385"",""51"""
"59,""60"",""372"",""71"""
"57,""60"",""385"",""68"""
"38,""40"",""67"",""9"""
"58,""60"",""386"",""52"""
"60,""60"",""215"",""52"""
"59,""60"",""373"",""66"""
"57,""60"",""386"",""73"""
"58,""60"",""387"",""54"""
"60,""60"",""216"",""53"""
"59,""60"",""374"",""64"""
"57,""60"",""387"",""71"""
"58,""60"",""388"",""59"""
"60,""60"",""217"",""54"""
"57,""60"",""388"",""71"""
"59,""60"",""375"",""59"""
"58,""60"",""389"",""64"""
"57,""60"",""389"",""71"""
"59,""60"",""376"",""56"""
"60,""60"",""218"",""53"""
"58,""60"",""390"",""67"""
"57,""60"",""390"",""69"""
"59,""60"",""377"",""53"""
"60,""60"",""219"",""56"""
"58,""60"",""391"",""66"""
"57,""60"",""391"",""68"""
"59,""60"",""378"",""51"""
"60,""60"",""220"",""59"""
"58,""60"",""392"",""67"""
"57,""60"",""392"",""66"""
"59,""60"",""379"",""52"""
"58,""60"",""393"",""66"""
"57,""60"",""393"",""68"""
"60,""60"",""221"",""60"""
"57,""60"",""394"",""69"""
"59,""60"",""380"",""51"""
"58,""60"",""394"",""65"""
"60,""60"",""222"",""65"""
"58,""60"",""395"",""68"""
"59,""60"",""381"",""47"""
"57,""60"",""395"",""69"""
"60,""60"",""223"",""64"""
"59,""60"",""382"",""47"""
"58,""60"",""396"",""70"""
"57,""60"",""396"",""67"""
"60,""60"",""224"",""58"""
"60,""60"",""225"",""58"""
"59,""60"",""383"",""44"""
"58,""60"",""397"",""69"""
"57,""60"",""397"",""67"""
"58,""60"",""398"",""69"""
"59,""60"",""384"",""36"""
"57,""60"",""398"",""71"""
"60,""60"",""226"",""63"""
"58,""60"",""399"",""67"""
"57,""60"",""399"",""70"""
"60,""60"",""227"",""65"""
"59,""60"",""385"",""34"""
"58,""60"",""400"",""64"""
"57,""60"",""400"",""68"""
"60,""60"",""228"",""66"""
"59,""60"",""386"",""36"""
"59,""60"",""387"",""36"""
"58,""60"",""401"",""68"""
"57,""60"",""401"",""64"""
"60,""60"",""229"",""67"""
"58,""60"",""402"",""67"""
"59,""60"",""388"",""35"""
"57,""60"",""402"",""62"""
"60,""60"",""230"",""61"""
"57,""60"",""403"",""68"""
"58,""60"",""403"",""67"""
"59,""60"",""389"",""31"""
"60,""60"",""231"",""65"""
"58,""60"",""404"",""66"""
"59,""60"",""390"",""32"""
"57,""60"",""404"",""67"""
"60,""60"",""232"",""65"""
"58,""60"",""405"",""67"""
"59,""60"",""391"",""35"""
"57,""60"",""405"",""68"""
"60,""60"",""233"",""67"""
"59,""60"",""392"",""36"""
"58,""60"",""406"",""67"""
"60,""60"",""234"",""69"""
"57,""60"",""406"",""62"""
"59,""60"",""393"",""35"""
"58,""60"",""407"",""67"""
"60,""60"",""235"",""69"""
"57,""60"",""407"",""61"""
"59,""60"",""394"",""34"""
"58,""60"",""408"",""63"""
"60,""60"",""236"",""71"""
"57,""60"",""408"",""61"""
"58,""60"",""409"",""58"""
"59,""60"",""395"",""37"""
"57,""60"",""409"",""64"""
"60,""60"",""237"",""71"""
"58,""60"",""410"",""57"""
"59,""60"",""396"",""38"""
"57,""60"",""410"",""69"""
"60,""60"",""238"",""73"""
"59,""60"",""397"",""40"""
"58,""60"",""411"",""58"""
"57,""60"",""411"",""66"""
"59,""60"",""398"",""39"""
"60,""60"",""239"",""73"""
"58,""60"",""412"",""58"""
"60,""60"",""240"",""72"""
"59,""60"",""399"",""37"""
"57,""60"",""412"",""65"""
"58,""60"",""413"",""58"""
"59,""60"",""400"",""37"""
"57,""60"",""413"",""65"""
